,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
486,2,5.0,0.9718201000000004,"[0, 7, 1, 2, 8, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",32,512,12
487,4,4.0,0.9897831000000004,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",32,512,12
488,8,4.0,1.0078586999999999,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",32,512,12
489,16,4.0,1.0252121,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",32,512,12
490,32,4.0,1.0252121,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",32,512,12
491,64,4.0,1.0252121,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",32,512,12
492,128,4.0,1.0252121,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",32,512,12
493,256,4.0,1.0252121,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",32,512,12
494,512,4.0,1.0252121,"[0, 7, 1, 2, 3, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",32,512,12
495,0,7.0,1.0425706000000003,"[8, 5, 2, 0, 3, 8, 2, 8, 6, 3, 2, 4, 4, 2, 8, 3, 4, 3, 4, 6]",32,512,13
496,1,5.0,1.0431971000000004,"[8, 5, 2, 0, 3, 8, 2, 8, 6, 3, 2, 4, 4, 2, 8, 0, 4, 3, 4, 6]",32,512,13
497,2,5.0,1.0600379000000002,"[8, 5, 2, 0, 3, 8, 2, 8, 6, 3, 2, 4, 4, 2, 8, 0, 4, 3, 4, 6]",32,512,13
498,4,4.0,1.0768880000000003,"[8, 5, 2, 0, 3, 8, 2, 8, 6, 1, 2, 4, 4, 2, 8, 0, 4, 3, 4, 6]",32,512,13
499,8,3.0,1.0941591000000006,"[8, 5, 2, 0, 3, 8, 2, 8, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",32,512,13
500,16,2.0,1.1117784999999998,"[8, 5, 2, 0, 3, 8, 2, 1, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",32,512,13
501,32,2.0,1.1292488,"[8, 5, 2, 0, 3, 8, 2, 1, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",32,512,13
502,64,2.0,1.1292488,"[8, 5, 2, 0, 3, 8, 2, 1, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",32,512,13
503,128,2.0,1.1292488,"[8, 5, 2, 0, 3, 8, 2, 1, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",32,512,13
504,256,2.0,1.1292488,"[8, 5, 2, 0, 3, 8, 2, 1, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",32,512,13
505,512,2.0,1.1292488,"[8, 5, 2, 0, 3, 8, 2, 1, 6, 1, 2, 0, 4, 2, 8, 0, 4, 3, 4, 6]",32,512,13
506,0,8.0,1.1471875000000002,"[0, 5, 3, 0, 6, 8, 3, 3, 5, 2, 5, 6, 2, 6, 2, 1, 3, 7, 8, 6]",32,512,14
507,1,7.0,1.1478296000000006,"[3, 5, 3, 0, 6, 8, 3, 3, 5, 2, 5, 6, 2, 6, 2, 1, 3, 7, 8, 6]",32,512,14
508,2,7.0,1.1655879000000002,"[3, 5, 3, 0, 6, 8, 3, 3, 5, 2, 5, 6, 2, 6, 2, 1, 3, 7, 8, 6]",32,512,14
509,4,6.0,1.1834652000000006,"[3, 5, 3, 0, 6, 8, 3, 3, 5, 2, 5, 6, 2, 6, 2, 1, 0, 7, 8, 6]",32,512,14
510,8,5.0,1.2018329000000003,"[3, 5, 3, 0, 6, 8, 3, 3, 5, 2, 5, 4, 2, 6, 2, 1, 0, 7, 8, 6]",32,512,14
511,16,1.0,1.2210567,"[3, 5, 3, 0, 3, 8, 3, 3, 0, 2, 3, 4, 2, 6, 2, 1, 0, 7, 8, 6]",32,512,14
512,32,0.0,1.2389578000000006,"[3, 5, 3, 0, 3, 8, 3, 3, 0, 8, 3, 4, 2, 6, 2, 1, 0, 7, 8, 6]",32,512,14
513,64,0.0,1.2389578000000006,"[3, 5, 3, 0, 3, 8, 3, 3, 0, 8, 3, 4, 2, 6, 2, 1, 0, 7, 8, 6]",32,512,14
514,128,0.0,1.2389578000000006,"[3, 5, 3, 0, 3, 8, 3, 3, 0, 8, 3, 4, 2, 6, 2, 1, 0, 7, 8, 6]",32,512,14
515,256,0.0,1.2389578000000006,"[3, 5, 3, 0, 3, 8, 3, 3, 0, 8, 3, 4, 2, 6, 2, 1, 0, 7, 8, 6]",32,512,14
516,512,0.0,1.2389578000000006,"[3, 5, 3, 0, 3, 8, 3, 3, 0, 8, 3, 4, 2, 6, 2, 1, 0, 7, 8, 6]",32,512,14
517,0,5.0,0.00017770000000005837,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1, 4]",64,512,0
518,1,5.0,0.000692299999999868,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 5, 1, 4]",64,512,0
519,2,3.0,0.018046000000000006,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",64,512,0
520,4,3.0,0.03510230000000014,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",64,512,0
521,8,3.0,0.05201610000000034,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",64,512,0
522,16,3.0,0.05201610000000034,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",64,512,0
523,32,3.0,0.05201610000000034,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",64,512,0
524,64,3.0,0.05201610000000034,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",64,512,0
525,128,3.0,0.05201610000000034,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",64,512,0
526,256,3.0,0.05201610000000034,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",64,512,0
527,512,3.0,0.05201610000000034,"[6, 3, 7, 4, 6, 2, 6, 7, 4, 3, 7, 0, 2, 5, 4, 1, 7, 5, 1, 4]",64,512,0
528,0,3.0,0.06929229999999986,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",64,512,1
529,1,3.0,0.06982490000000041,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",64,512,1
530,2,3.0,0.08780490000000007,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",64,512,1
531,4,3.0,0.10689879999999974,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",64,512,1
532,8,3.0,0.1257463999999997,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",64,512,1
533,16,3.0,0.1257463999999997,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",64,512,1
534,32,3.0,0.1257463999999997,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",64,512,1
535,64,3.0,0.1257463999999997,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",64,512,1
536,128,3.0,0.1257463999999997,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",64,512,1
537,256,3.0,0.1257463999999997,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",64,512,1
538,512,3.0,0.1257463999999997,"[6, 3, 8, 2, 4, 2, 6, 4, 8, 6, 1, 3, 8, 1, 8, 4, 1, 3, 6, 7]",64,512,1
539,0,8.0,0.14440969999999975,"[5, 5, 3, 5, 1, 1, 3, 7, 6, 8, 7, 4, 1, 4, 7, 8, 8, 0, 8, 6]",64,512,2
540,1,8.0,0.1449764,"[5, 5, 3, 5, 1, 1, 3, 7, 6, 8, 7, 4, 1, 4, 7, 8, 8, 0, 8, 6]",64,512,2
541,2,7.0,0.1635989000000002,"[3, 5, 3, 5, 1, 1, 3, 7, 6, 8, 7, 4, 1, 4, 7, 8, 8, 0, 8, 6]",64,512,2
542,4,6.0,0.18201860000000014,"[3, 5, 3, 5, 1, 1, 3, 7, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",64,512,2
543,8,4.0,0.2005144999999997,"[3, 5, 3, 5, 2, 1, 3, 7, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",64,512,2
544,16,3.0,0.21907669999999957,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",64,512,2
545,32,3.0,0.2362352000000003,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",64,512,2
546,64,3.0,0.2362352000000003,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",64,512,2
547,128,3.0,0.2362352000000003,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",64,512,2
548,256,3.0,0.2362352000000003,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",64,512,2
549,512,3.0,0.2362352000000003,"[3, 5, 3, 5, 2, 1, 3, 3, 6, 8, 2, 4, 1, 4, 7, 8, 8, 0, 8, 6]",64,512,2
550,0,14.0,0.2535400000000001,"[2, 4, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",64,512,3
551,1,12.0,0.25418050000000036,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",64,512,3
552,2,12.0,0.27173040000000004,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",64,512,3
553,4,12.0,0.2894351000000004,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",64,512,3
554,8,12.0,0.3082516000000002,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",64,512,3
555,16,12.0,0.3082516000000002,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",64,512,3
556,32,12.0,0.3082516000000002,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",64,512,3
557,64,12.0,0.3082516000000002,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",64,512,3
558,128,12.0,0.3082516000000002,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",64,512,3
559,256,12.0,0.3082516000000002,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",64,512,3
560,512,12.0,0.3082516000000002,"[2, 1, 2, 0, 4, 6, 6, 8, 2, 6, 0, 3, 3, 4, 6, 6, 3, 6, 2, 5]",64,512,3
561,0,5.0,0.32815439999999985,"[6, 8, 6, 0, 0, 8, 8, 3, 8, 2, 6, 5, 7, 8, 4, 0, 2, 7, 5, 7]",64,512,4
562,1,4.0,0.3288038999999996,"[6, 8, 6, 0, 0, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 2, 7, 5, 7]",64,512,4
563,2,3.0,0.3478735999999998,"[6, 8, 6, 0, 0, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",64,512,4
564,4,3.0,0.36668089999999953,"[6, 8, 6, 0, 0, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",64,512,4
565,8,2.0,0.38588350000000027,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",64,512,4
566,16,2.0,0.40477589999999974,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",64,512,4
567,32,2.0,0.40477589999999974,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",64,512,4
568,64,2.0,0.40477589999999974,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",64,512,4
569,128,2.0,0.40477589999999974,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",64,512,4
570,256,2.0,0.40477589999999974,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",64,512,4
571,512,2.0,0.40477589999999974,"[6, 8, 6, 0, 1, 8, 8, 3, 3, 2, 6, 5, 7, 8, 4, 0, 6, 7, 5, 7]",64,512,4
572,0,6.0,0.42305159999999997,"[2, 1, 4, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 5, 2]",64,512,5
573,1,6.0,0.4235854999999997,"[2, 1, 4, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 5, 2]",64,512,5
574,2,6.0,0.4416643999999996,"[2, 1, 4, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 5, 2]",64,512,5
575,4,4.0,0.4598911000000001,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",64,512,5
576,8,4.0,0.4781671000000003,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",64,512,5
577,16,4.0,0.49586039999999976,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",64,512,5
578,32,4.0,0.49586039999999976,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",64,512,5
579,64,4.0,0.49586039999999976,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",64,512,5
580,128,4.0,0.49586039999999976,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",64,512,5
581,256,4.0,0.49586039999999976,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",64,512,5
582,512,4.0,0.49586039999999976,"[2, 1, 7, 5, 6, 3, 6, 7, 0, 5, 7, 4, 3, 1, 5, 5, 0, 8, 3, 2]",64,512,5
583,0,4.0,0.5138278999999999,"[8, 8, 1, 6, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",64,512,6
584,1,3.0,0.5144368999999998,"[7, 8, 1, 6, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",64,512,6
585,2,3.0,0.5349981000000001,"[7, 8, 1, 6, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",64,512,6
586,4,1.0,0.5537498999999997,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",64,512,6
587,8,1.0,0.5732806000000004,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",64,512,6
588,16,1.0,0.5925073000000003,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",64,512,6
589,32,1.0,0.5925073000000003,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",64,512,6
590,64,1.0,0.5925073000000003,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",64,512,6
591,128,1.0,0.5925073000000003,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",64,512,6
592,256,1.0,0.5925073000000003,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",64,512,6
593,512,1.0,0.5925073000000003,"[7, 8, 1, 5, 2, 6, 8, 3, 0, 1, 0, 4, 4, 6, 8, 8, 2, 2, 2, 3]",64,512,6
594,0,3.0,0.6112782000000001,"[1, 5, 2, 8, 3, 0, 3, 0, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",64,512,7
595,1,3.0,0.6118341999999997,"[1, 5, 2, 8, 3, 0, 3, 0, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",64,512,7
596,2,2.0,0.6306941000000004,"[1, 5, 2, 8, 3, 6, 3, 0, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",64,512,7
597,4,1.0,0.6492177000000003,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",64,512,7
598,8,1.0,0.6680051999999996,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",64,512,7
599,16,1.0,0.6862176,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",64,512,7
600,32,1.0,0.6862176,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",64,512,7
601,64,1.0,0.6862176,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",64,512,7
602,128,1.0,0.6862176,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",64,512,7
603,256,1.0,0.6862176,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",64,512,7
604,512,1.0,0.6862176,"[1, 5, 2, 8, 3, 6, 3, 3, 4, 3, 7, 7, 6, 2, 0, 0, 2, 5, 6, 5]",64,512,7
605,0,9.0,0.7048097000000002,"[3, 2, 0, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 0, 3, 4, 6, 0, 2, 1]",64,512,8
606,1,9.0,0.7053466999999998,"[3, 2, 0, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 0, 3, 4, 6, 0, 2, 1]",64,512,8
607,2,8.0,0.7241841999999998,"[3, 2, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 0, 3, 4, 6, 0, 2, 1]",64,512,8
608,4,7.0,0.7436353000000002,"[3, 2, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 3, 4, 6, 0, 2, 1]",64,512,8
609,8,5.0,0.7643563999999996,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",64,512,8
610,16,5.0,0.7842598000000001,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",64,512,8
611,32,5.0,0.7842598000000001,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",64,512,8
612,64,5.0,0.7842598000000001,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",64,512,8
613,128,5.0,0.7842598000000001,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",64,512,8
614,256,5.0,0.7842598000000001,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",64,512,8
615,512,5.0,0.7842598000000001,"[3, 7, 8, 0, 4, 5, 2, 8, 4, 7, 0, 4, 2, 8, 6, 4, 6, 0, 2, 1]",64,512,8
616,0,5.0,0.8081718999999996,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",64,512,9
617,1,5.0,0.8087494,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",64,512,9
618,2,5.0,0.8279923,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",64,512,9
619,4,5.0,0.8471152000000002,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",64,512,9
620,8,5.0,0.8653572,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",64,512,9
621,16,5.0,0.8653572,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",64,512,9
622,32,5.0,0.8653572,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",64,512,9
623,64,5.0,0.8653572,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",64,512,9
624,128,5.0,0.8653572,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",64,512,9
625,256,5.0,0.8653572,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",64,512,9
626,512,5.0,0.8653572,"[6, 2, 1, 8, 7, 6, 8, 3, 3, 0, 7, 2, 6, 1, 1, 6, 5, 2, 8, 5]",64,512,9
627,0,6.0,0.8837980999999999,"[7, 4, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",64,512,10
628,1,6.0,0.8843357000000003,"[7, 4, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",64,512,10
629,2,6.0,0.9027180999999995,"[7, 4, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",64,512,10
630,4,5.0,0.9214979999999997,"[7, 8, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",64,512,10
631,8,4.0,0.9412627999999996,"[8, 8, 4, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",64,512,10
632,16,3.0,0.9619112000000003,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",64,512,10
633,32,3.0,0.9619112000000003,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",64,512,10
634,64,3.0,0.9619112000000003,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",64,512,10
635,128,3.0,0.9619112000000003,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",64,512,10
636,256,3.0,0.9619112000000003,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",64,512,10
637,512,3.0,0.9619112000000003,"[8, 8, 3, 6, 3, 5, 3, 2, 6, 7, 3, 1, 2, 0, 7, 2, 6, 4, 4, 6]",64,512,10
638,0,5.0,0.9815044999999998,"[3, 4, 4, 6, 3, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 6]",64,512,11
639,1,4.0,0.982227,"[3, 0, 4, 6, 3, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 6]",64,512,11
640,2,3.0,1.0013606,"[3, 0, 4, 6, 3, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",64,512,11
641,4,3.0,1.0212085999999996,"[3, 0, 4, 6, 3, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",64,512,11
642,8,2.0,1.0414285000000003,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 4, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",64,512,11
643,16,1.0,1.0614027000000004,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",64,512,11
644,32,1.0,1.0614027000000004,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",64,512,11
645,64,1.0,1.0614027000000004,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",64,512,11
646,128,1.0,1.0614027000000004,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",64,512,11
647,256,1.0,1.0614027000000004,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",64,512,11
648,512,1.0,1.0614027000000004,"[3, 0, 4, 6, 4, 0, 4, 6, 5, 2, 3, 1, 3, 2, 0, 7, 4, 3, 7, 8]",64,512,11
649,0,5.0,1.0808621,"[0, 7, 1, 2, 8, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",64,512,12
650,1,5.0,1.0813997999999998,"[0, 7, 1, 2, 8, 6, 3, 4, 1, 7, 3, 8, 4, 8, 3, 4, 8, 7, 2, 0]",64,512,12
